gen,pop-id, pop-size, hetero., mean-phenotype, optimal-phenotype
2962,p1,1300,1.70349e-05,9.9914,10
2963,p1,1229,1.67694e-05,9.99796,10
2964,p1,1389,1.63827e-05,9.99076,10
2965,p1,1296,1.73453e-05,10.0133,10
2966,p1,1424,1.67277e-05,10.003,10
2967,p1,1298,1.53792e-05,9.97356,10
2968,p1,1269,1.57771e-05,9.94704,10
2969,p1,1303,1.65837e-05,9.94727,10
2970,p1,1440,1.66295e-05,9.95761,10
2971,p1,1320,1.64836e-05,9.97579,10
2972,p1,1334,1.62899e-05,9.97362,10
2973,p1,1280,1.66337e-05,9.97259,10
2974,p1,1408,1.74422e-05,9.97882,10
2975,p1,1372,1.76e-05,9.97885,10
2976,p1,1293,1.85719e-05,9.98112,10
2977,p1,1323,1.88161e-05,9.96875,10
2978,p1,1279,1.82987e-05,9.98552,10
2979,p1,1357,1.83813e-05,9.98467,10
2980,p1,1284,1.77472e-05,9.97026,10
2981,p1,1368,1.81231e-05,9.98738,10
2982,p1,1293,1.87786e-05,9.98799,10
2983,p1,1337,1.86073e-05,9.98526,10
2984,p1,1418,1.95365e-05,9.97376,10
2985,p1,1247,1.89277e-05,9.99893,10
2986,p1,1248,2.07356e-05,9.94323,10
2987,p1,1378,1.93345e-05,9.98276,10
2988,p1,1397,1.9316e-05,9.98323,10
2989,p1,1378,1.81697e-05,9.99487,10
2990,p1,1317,1.7894e-05,9.97412,10
2991,p1,1358,1.79092e-05,9.97403,10
2992,p1,1388,1.84084e-05,9.98711,10
2993,p1,1495,1.81585e-05,9.98437,10
2994,p1,1405,1.73491e-05,9.99339,10
2995,p1,1325,1.787e-05,9.97826,10
2996,p1,1311,1.80144e-05,9.98773,10
2997,p1,1507,1.67036e-05,10.0036,10
2998,p1,1379,1.67206e-05,9.98919,10
2999,p1,1357,1.75805e-05,9.98579,10
3000,p1,1248,1.65803e-05,9.99715,10
3001,p1,1363,1.64822e-05,9.98941,10
3002,p1,1400,1.60533e-05,9.97066,10
3003,p1,1285,1.56016e-05,9.97786,10
3004,p1,1369,1.63184e-05,9.97656,10
3005,p1,1300,1.5613e-05,9.97874,10
3006,p1,1344,1.40437e-05,9.99352,10
3007,p1,1364,1.55698e-05,9.97015,10
3008,p1,1380,1.64668e-05,9.97691,10
3009,p1,1297,1.70221e-05,10.0043,10
3010,p1,1302,1.64944e-05,9.98273,10
3011,p1,1317,1.7577e-05,9.98093,10
3012,p1,1335,1.8512e-05,9.98944,10
3013,p1,1250,1.67245e-05,9.98175,10
3014,p1,1442,1.67601e-05,9.97802,10
3015,p1,1356,1.69825e-05,9.98282,10
3016,p1,1260,1.74975e-05,9.98529,10
3017,p1,1227,1.73744e-05,9.97457,10
3018,p1,1357,1.82725e-05,9.97395,10
3019,p1,1291,1.81463e-05,9.98816,10
3020,p1,1482,1.84584e-05,9.9962,10
3021,p1,1332,1.92987e-05,10.0088,10
3022,p1,1324,1.90121e-05,10.0031,10
3023,p1,1275,1.8787e-05,9.99791,10
3024,p1,1229,1.79351e-05,9.97943,10
3025,p1,1370,1.8215e-05,9.97174,10
3026,p1,1304,1.87545e-05,9.97514,10
3027,p1,1364,1.89238e-05,9.94206,10
3028,p1,1243,1.84019e-05,9.97229,10
3029,p1,1301,1.85313e-05,9.98031,10
3030,p1,1331,1.84508e-05,9.97265,10
3031,p1,1304,1.79491e-05,9.97357,10
3032,p1,1194,1.87285e-05,9.98387,10
3033,p1,1487,1.87714e-05,9.96657,10
3034,p1,1442,1.89154e-05,9.99248,10
3035,p1,1290,1.87175e-05,9.96213,10
3036,p1,1270,1.9228e-05,9.98408,10
3037,p1,1247,1.85662e-05,9.95923,10
3038,p1,1486,1.83688e-05,9.9768,10
3039,p1,1358,1.86549e-05,9.96804,10
3040,p1,1236,1.92832e-05,9.97428,10
3041,p1,1212,1.89768e-05,9.97066,10
3042,p1,1386,1.95065e-05,9.96019,10
3043,p1,1417,1.9392e-05,9.96268,10
3044,p1,1415,1.98996e-05,9.97687,10
3045,p1,1278,1.9423e-05,9.9618,10
3046,p1,1274,2.0365e-05,9.98333,10
3047,p1,1343,1.97791e-05,9.98026,10
3048,p1,1442,2.04029e-05,9.96279,10
3049,p1,1293,2.09139e-05,9.95485,10
3050,p1,1194,1.99078e-05,9.98437,10
3051,p1,1251,2.10928e-05,9.9807,10
3052,p1,1282,2.09184e-05,9.98198,10
3053,p1,1259,2.15544e-05,9.98904,10
3054,p1,1377,2.11417e-05,9.98622,10
3055,p1,1323,2.05182e-05,9.99044,10
3056,p1,1246,1.98769e-05,9.99471,10
3057,p1,1322,2.03134e-05,10.0013,10
3058,p1,1418,1.95686e-05,10.0184,10
3059,p1,1307,1.96835e-05,10.0245,10
3060,p1,1195,1.86359e-05,10.0247,10
3061,p1,1334,1.97046e-05,10.0197,10
3062,p1,1445,2.00297e-05,9.99666,10
3063,p1,1368,2.01457e-05,9.99554,10
3064,p1,1247,2.10268e-05,10.0126,10
3065,p1,1397,2.06756e-05,10.0144,10
3066,p1,1377,2.166e-05,10.012,10
3067,p1,1156,2.17706e-05,10.0221,10
3068,p1,1365,2.39972e-05,10.0275,10
3069,p1,1387,2.23241e-05,10.0055,10
3070,p1,1225,2.27938e-05,10.0044,10
3071,p1,1278,2.24874e-05,9.98504,10
3072,p1,1387,2.15903e-05,9.95569,10
3073,p1,1379,2.16148e-05,9.94623,10
3074,p1,1297,2.08653e-05,9.95674,10
3075,p1,1282,2.10835e-05,9.94099,10
3076,p1,1306,2.23553e-05,9.9537,10
3077,p1,1292,2.22866e-05,9.96813,10
3078,p1,1293,2.11939e-05,9.96249,10
3079,p1,1292,2.22191e-05,9.95929,10
3080,p1,1400,2.28033e-05,9.97535,10
3081,p1,1355,2.26252e-05,9.97282,10
3082,p1,1353,2.20434e-05,9.98218,10
3083,p1,1262,2.21583e-05,9.97643,10
3084,p1,1345,2.2555e-05,9.98557,10
3085,p1,1346,2.29297e-05,9.98475,10
3086,p1,1374,2.44881e-05,9.99081,10
3087,p1,1276,2.5277e-05,9.98575,10
3088,p1,1320,2.57101e-05,9.98418,10
3089,p1,1239,2.70688e-05,9.99856,10
3090,p1,1412,2.65058e-05,9.99135,10
3091,p1,1292,2.54498e-05,10.0005,10
3092,p1,1222,2.47297e-05,10.0152,10
3093,p1,1361,2.472e-05,10.0137,10
3094,p1,1278,2.54269e-05,9.97612,10
3095,p1,1186,2.31354e-05,9.98326,10
3096,p1,1388,2.23657e-05,9.97377,10
3097,p1,1255,2.39178e-05,9.97943,10
3098,p1,1397,2.45766e-05,9.99968,10
3099,p1,1339,2.44149e-05,9.99416,10
3100,p1,1351,2.34993e-05,9.99547,10
3101,p1,1276,2.25618e-05,9.97393,10
3102,p1,1372,2.38435e-05,9.97213,10
3103,p1,1314,2.3685e-05,9.99294,10
3104,p1,1416,2.38368e-05,10.0009,10
3105,p1,1387,2.44581e-05,10.0103,10
3106,p1,1285,2.30887e-05,9.9986,10
3107,p1,1278,2.39146e-05,10.0056,10
3108,p1,1404,2.49813e-05,10.0086,10
3109,p1,1318,2.44789e-05,10.0176,10
3110,p1,1336,2.51e-05,10.0347,10
3111,p1,1339,2.3631e-05,10.0005,10
3112,p1,1234,2.48367e-05,10.0156,10
3113,p1,1337,2.36603e-05,10.014,10
3114,p1,1361,2.30415e-05,10.0086,10
3115,p1,1277,2.34067e-05,10.027,10
3116,p1,1235,2.39175e-05,10.0057,10
3117,p1,1341,2.43906e-05,10.0243,10
3118,p1,1361,2.34336e-05,10.0163,10
3119,p1,1349,2.36182e-05,10.0091,10
3120,p1,1340,2.43965e-05,9.96587,10
3121,p1,1328,2.3419e-05,10.0115,10
3122,p1,1386,2.39629e-05,10.0357,10
3123,p1,1220,2.35858e-05,10.01,10
3124,p1,1347,2.49236e-05,10.0167,10
3125,p1,1303,2.26224e-05,10.0142,10
3126,p1,1330,2.3916e-05,10.0368,10
3127,p1,1306,2.19502e-05,9.99779,10
3128,p1,1278,2.31928e-05,10.0146,10
3129,p1,1235,2.1686e-05,10.0257,10
3130,p1,1465,2.21042e-05,10.009,10
3131,p1,1295,2.19575e-05,10.0026,10
3132,p1,1189,2.07855e-05,9.99244,10
3133,p1,1376,2.00406e-05,10.0093,10
3134,p1,1387,2.04876e-05,10.0289,10
3135,p1,1400,2.01231e-05,10.002,10
3136,p1,1322,1.91251e-05,9.99394,10
3137,p1,1299,1.82031e-05,9.9956,10
3138,p1,1338,1.85109e-05,10.0097,10
3139,p1,1311,1.8517e-05,10.0333,10
3140,p1,1240,1.95561e-05,10.0287,10
3141,p1,1376,1.91777e-05,10.0266,10
3142,p1,1331,1.98437e-05,10.0569,10
3143,p1,1351,1.98819e-05,10.0455,10
3144,p1,1353,2.06733e-05,10.0504,10
3145,p1,1336,1.88899e-05,10.0458,10
3146,p1,1251,1.85947e-05,10.0237,10
3147,p1,1166,1.95258e-05,10.0398,10
3148,p1,1464,1.8515e-05,10.028,10
3149,p1,1319,1.55754e-05,10.0008,10
3150,p1,1289,1.67441e-05,10.0107,10
3151,p1,1327,1.68541e-05,9.98816,10
3152,p1,1394,1.81366e-05,9.98596,10
3153,p1,1316,1.65364e-05,10.0003,10
3154,p1,1393,1.72071e-05,10.0088,10
3155,p1,1323,1.92216e-05,10.0326,10
3156,p1,1395,2.01592e-05,10.0305,10
3157,p1,1252,1.94502e-05,10.0186,10
3158,p1,1416,1.93275e-05,10.0044,10
3159,p1,1352,1.94353e-05,10.0083,10
3160,p1,1330,1.89982e-05,10.0105,10
3161,p1,1371,2.09663e-05,10.0135,10
3162,p1,1238,2.06098e-05,10.0188,10
3163,p1,1440,2.06797e-05,10.0303,10
3164,p1,1274,1.96575e-05,10.0221,10
3165,p1,1300,1.95583e-05,10.0138,10
3166,p1,1361,2.05743e-05,10.0064,10
3167,p1,1275,2.06134e-05,10.0103,10
3168,p1,1226,2.08441e-05,9.98108,10
3169,p1,1305,2.02035e-05,9.99039,10
3170,p1,1316,2.05337e-05,9.99594,10
3171,p1,1300,2.01906e-05,9.9929,10
3172,p1,1302,2.05552e-05,9.96948,10
3173,p1,1368,2.1177e-05,9.98485,10
3174,p1,1365,2.03867e-05,10.0047,10
3175,p1,1334,1.96297e-05,9.99859,10
3176,p1,1280,1.98629e-05,10.008,10
3177,p1,1383,2.07675e-05,10.0001,10
3178,p1,1295,2.03035e-05,9.98409,10
3179,p1,1187,1.90571e-05,10.0013,10
3180,p1,1372,1.8786e-05,10.0012,10
3181,p1,1334,1.85674e-05,10.0041,10
3182,p1,1288,1.88454e-05,9.99242,10
3183,p1,1311,1.968e-05,9.98631,10
3184,p1,1230,1.98247e-05,9.99681,10
3185,p1,1398,1.85754e-05,10.0134,10
3186,p1,1309,1.99183e-05,9.99962,10
3187,p1,1280,1.94682e-05,10.0096,10
3188,p1,1268,1.87207e-05,10.0086,10
3189,p1,1443,1.99475e-05,10.0224,10
3190,p1,1234,1.89352e-05,9.99233,10
3191,p1,1278,1.90706e-05,10.0114,10
3192,p1,1383,1.93152e-05,10.0102,10
3193,p1,1152,1.84706e-05,10.0015,10
3194,p1,1442,1.73146e-05,9.99652,10
3195,p1,1340,1.94228e-05,10.0165,10
3196,p1,1220,1.7577e-05,10.0086,10
3197,p1,1364,1.72795e-05,10.0158,10
3198,p1,1398,1.7687e-05,9.9919,10
3199,p1,1281,1.67281e-05,10.011,10
3200,p1,1295,1.84148e-05,10.0188,10
3201,p1,1227,1.79372e-05,10.0018,10
3202,p1,1422,1.82418e-05,9.9787,10
3203,p1,1269,1.81435e-05,10.0118,10
3204,p1,1287,1.86564e-05,10.0331,10
3205,p1,1314,1.90386e-05,10.051,10
3206,p1,1316,1.92042e-05,10.031,10
3207,p1,1179,1.9862e-05,10.032,10
3208,p1,1369,2.06902e-05,10.0246,10
3209,p1,1377,2.01245e-05,10.0372,10
3210,p1,1251,1.95452e-05,10.0358,10
3211,p1,1133,2.01069e-05,10.0103,10
3212,p1,1476,2.04907e-05,10.0288,10
3213,p1,1451,2.01271e-05,10.0307,10
3214,p1,1292,2.03693e-05,10.0275,10
3215,p1,1308,2.01789e-05,10.0152,10
3216,p1,1353,2.05598e-05,10.0108,10
3217,p1,1298,2.10337e-05,9.99882,10
3218,p1,1330,2.07925e-05,10.0126,10
3219,p1,1210,2.12038e-05,10.0117,10
3220,p1,1343,2.02856e-05,9.99673,10
3221,p1,1389,2.07905e-05,10.0195,10
3222,p1,1242,2.18368e-05,10.0177,10
3223,p1,1341,2.18351e-05,10.0335,10
3224,p1,1435,2.12084e-05,10.0109,10
3225,p1,1263,2.16654e-05,10.0065,10
3226,p1,1249,2.21338e-05,10.0257,10
3227,p1,1226,2.1503e-05,10.0332,10
3228,p1,1410,2.19892e-05,10.0192,10
3229,p1,1256,2.14684e-05,10.0323,10
3230,p1,1216,2.08105e-05,9.99959,10
3231,p1,1398,2.14483e-05,10.0084,10
3232,p1,1336,2.22359e-05,10.0263,10
3233,p1,1270,2.1577e-05,10.017,10
3234,p1,1376,2.0795e-05,10.0033,10
3235,p1,1272,2.15072e-05,10.0286,10
3236,p1,1368,2.15576e-05,10.0257,10
3237,p1,1356,2.08654e-05,9.99288,10
3238,p1,1317,2.12826e-05,10.0161,10
3239,p1,1437,2.15896e-05,10.0111,10
3240,p1,1218,2.10927e-05,10.0252,10
3241,p1,1233,2.08044e-05,10.0162,10
3242,p1,1430,2.13967e-05,10.0147,10
3243,p1,1426,2.1329e-05,10.0059,10
3244,p1,1348,2.29979e-05,10.0044,10
3245,p1,1225,2.1806e-05,9.99172,10
3246,p1,1250,2.2062e-05,9.99103,10
3247,p1,1380,2.23951e-05,9.99245,10
3248,p1,1414,2.19453e-05,9.99383,10
3249,p1,1232,2.41311e-05,10.0054,10
3250,p1,1168,2.33986e-05,10.0011,10
3251,p1,1395,2.4239e-05,10.0152,10
3252,p1,1391,2.33188e-05,10.0063,10
3253,p1,1316,2.29862e-05,10.0357,10
3254,p1,1295,2.36284e-05,10.0006,10
3255,p1,1248,2.40054e-05,10.019,10
3256,p1,1399,2.38985e-05,10.0342,10
3257,p1,1332,2.30607e-05,10.0207,10
3258,p1,1294,2.30781e-05,10.0334,10
3259,p1,1384,2.36456e-05,10.0212,10
3260,p1,1294,2.28651e-05,10.0045,10
3261,p1,1355,2.35224e-05,10.0397,10
3262,p1,1250,2.40357e-05,10.0241,10
3263,p1,1412,2.35888e-05,10.0162,10
3264,p1,1413,2.44532e-05,10.0249,10
3265,p1,1223,2.43615e-05,10.0046,10
3266,p1,1327,2.36614e-05,10.0095,10
3267,p1,1429,2.37708e-05,9.99535,10
3268,p1,1319,2.42846e-05,9.98158,10
3269,p1,1235,2.4931e-05,9.98871,10
3270,p1,1464,2.43472e-05,9.9874,10
3271,p1,1304,2.4256e-05,9.98974,10
3272,p1,1340,2.37603e-05,9.98565,10
3273,p1,1213,2.29778e-05,10.0092,10
3274,p1,1338,2.43641e-05,10.0028,10
3275,p1,1325,2.40928e-05,10.0138,10
3276,p1,1334,2.42844e-05,9.98087,10
3277,p1,1390,2.39015e-05,9.97383,10
3278,p1,1322,2.45082e-05,9.97998,10
3279,p1,1367,2.36366e-05,9.98672,10
3280,p1,1313,2.36575e-05,9.98005,10
3281,p1,1247,2.28278e-05,9.95263,10
3282,p1,1468,2.28054e-05,9.97513,10
3283,p1,1222,2.34994e-05,9.9614,10
3284,p1,1298,2.21869e-05,9.97981,10
3285,p1,1316,2.18559e-05,9.9543,10
3286,p1,1282,2.16202e-05,9.95665,10
3287,p1,1264,2.26395e-05,9.92796,10
3288,p1,1238,2.17858e-05,9.94183,10
3289,p1,1403,2.16516e-05,9.93093,10
3290,p1,1333,2.09279e-05,9.94831,10
3291,p1,1200,2.10712e-05,9.95198,10
3292,p1,1339,2.01424e-05,9.95136,10
3293,p1,1261,2.10666e-05,9.94879,10
3294,p1,1355,2.23591e-05,9.92398,10
3295,p1,1416,2.14747e-05,9.90351,10
3296,p1,1109,2.17339e-05,9.92192,10
3297,p1,1321,2.33407e-05,9.92989,10
3298,p1,1163,2.22036e-05,9.95143,10
3299,p1,1498,2.29589e-05,9.95139,10
3300,p1,1357,2.22488e-05,9.95098,10
3301,p1,1300,2.16321e-05,9.95838,10
3302,p1,1231,2.2175e-05,9.95185,10
3303,p1,1439,2.23252e-05,9.93146,10
3304,p1,1385,2.23859e-05,9.94391,10
3305,p1,1320,2.21669e-05,9.96164,10
3306,p1,1372,2.18245e-05,9.94908,10
3307,p1,1292,2.17227e-05,9.95781,10
3308,p1,1326,2.19357e-05,9.94523,10
3309,p1,1342,2.30001e-05,9.96153,10
3310,p1,1332,2.23669e-05,9.97183,10
3311,p1,1346,2.14971e-05,9.95882,10
3312,p1,1191,2.25863e-05,9.95991,10
3313,p1,1446,2.18757e-05,9.98615,10
3314,p1,1252,2.1003e-05,9.983,10
3315,p1,1237,2.08927e-05,9.96627,10
3316,p1,1411,2.17237e-05,9.95772,10
3317,p1,1291,2.2036e-05,9.92793,10
3318,p1,1314,2.12886e-05,9.93316,10
3319,p1,1337,2.08736e-05,9.96796,10
3320,p1,1454,2.19916e-05,9.94129,10
3321,p1,1237,2.10678e-05,9.95292,10
3322,p1,1335,2.19726e-05,9.9361,10
3323,p1,1383,2.16137e-05,9.95052,10
3324,p1,1480,2.10057e-05,9.97477,10
3325,p1,1237,2.00216e-05,9.98805,10
3326,p1,1389,2.18644e-05,9.95835,10
3327,p1,1351,2.20956e-05,9.95569,10
3328,p1,1274,2.27811e-05,9.97491,10
3329,p1,1325,2.12212e-05,9.95086,10
3330,p1,1232,2.26504e-05,9.9615,10
3331,p1,1347,2.35264e-05,9.98821,10
3332,p1,1310,2.30448e-05,10.0027,10
3333,p1,1309,2.25439e-05,9.9718,10
3334,p1,1346,2.33319e-05,9.96237,10
3335,p1,1285,2.28506e-05,9.97216,10
3336,p1,1253,2.23208e-05,9.96191,10
3337,p1,1276,2.23214e-05,9.95972,10
3338,p1,1351,2.2013e-05,9.97451,10
3339,p1,1412,2.0842e-05,9.98551,10
3340,p1,1544,2.14561e-05,9.97669,10
3341,p1,1309,2.00063e-05,9.98702,10
3342,p1,1399,2.06453e-05,9.99454,10
3343,p1,1339,2.01985e-05,9.97195,10
3344,p1,1424,1.93718e-05,9.96223,10
3345,p1,1278,2.03258e-05,9.97028,10
3346,p1,1398,2.04378e-05,9.96052,10
3347,p1,1317,2.00921e-05,9.96446,10
3348,p1,1272,2.03528e-05,9.9446,10
3349,p1,1419,2.07603e-05,9.93789,10
3350,p1,1462,2.06245e-05,9.94009,10
3351,p1,1396,2.02811e-05,9.9661,10
3352,p1,1230,2.01603e-05,9.94237,10
3353,p1,1270,1.82989e-05,9.93322,10
3354,p1,1316,2.03839e-05,9.92315,10
3355,p1,1269,1.85174e-05,9.97162,10
3356,p1,1326,1.79363e-05,9.94606,10
3357,p1,1298,1.82198e-05,9.94223,10
3358,p1,1348,1.7164e-05,9.97124,10
3359,p1,1291,1.73332e-05,9.94423,10
3360,p1,1347,1.6579e-05,9.94158,10
3361,p1,1231,1.76751e-05,9.96053,10
3362,p1,1376,1.71084e-05,9.94755,10
3363,p1,1148,1.70853e-05,9.93314,10
3364,p1,1306,1.59722e-05,9.95648,10
3365,p1,1417,1.60495e-05,9.96584,10
3366,p1,1391,1.49523e-05,9.96063,10
3367,p1,1259,1.51544e-05,9.97462,10
3368,p1,1300,1.50708e-05,9.97449,10
3369,p1,1245,1.67684e-05,9.96414,10
3370,p1,1133,1.43276e-05,9.95373,10
3371,p1,1339,1.5869e-05,9.97912,10
3372,p1,1461,1.55737e-05,9.99693,10
3373,p1,1286,1.52877e-05,9.98472,10
3374,p1,1224,1.52339e-05,9.98285,10
3375,p1,1363,1.46902e-05,9.96392,10
3376,p1,1298,1.27896e-05,9.98137,10
3377,p1,1204,1.42985e-05,9.98526,10
3378,p1,1351,1.37455e-05,9.96058,10
3379,p1,1360,1.27412e-05,9.95699,10
3380,p1,1226,1.27475e-05,9.9709,10
3381,p1,1304,1.25637e-05,9.96565,10
3382,p1,1446,1.34787e-05,9.96747,10
3383,p1,1401,1.31653e-05,9.9624,10
3384,p1,1338,1.3118e-05,9.95398,10
3385,p1,1336,1.27125e-05,9.9625,10
3386,p1,1378,1.25538e-05,9.97409,10
3387,p1,1298,1.23905e-05,9.97022,10
3388,p1,1334,1.21943e-05,9.95912,10
3389,p1,1472,1.22625e-05,9.98566,10
3390,p1,1275,1.18616e-05,9.97845,10
3391,p1,1423,1.13173e-05,9.9626,10
3392,p1,1377,1.23913e-05,9.96077,10
3393,p1,1291,1.18502e-05,9.95652,10
3394,p1,1361,1.18746e-05,9.9529,10
3395,p1,1307,1.1828e-05,9.94979,10
3396,p1,1269,1.1689e-05,9.96155,10
3397,p1,1271,1.23592e-05,9.95346,10
3398,p1,1342,1.21075e-05,9.96076,10
3399,p1,1440,1.30331e-05,9.98681,10
3400,p1,1348,1.28121e-05,9.99862,10
3401,p1,1230,1.3809e-05,9.98725,10
3402,p1,1354,1.27507e-05,9.97251,10
3403,p1,1390,1.35927e-05,9.96903,10
3404,p1,1218,1.44796e-05,9.9377,10
3405,p1,1192,1.34796e-05,9.93516,10
3406,p1,1354,1.36142e-05,9.96098,10
3407,p1,1371,1.30822e-05,9.95218,10
3408,p1,1328,1.41728e-05,9.95907,10
3409,p1,1260,1.38411e-05,9.97612,10
3410,p1,1365,1.43218e-05,9.97082,10
3411,p1,1417,1.44468e-05,9.95884,10
3412,p1,1221,1.49961e-05,9.96141,10
3413,p1,1220,1.58939e-05,9.95142,10
3414,p1,1463,1.53711e-05,9.93396,10
3415,p1,1248,1.58304e-05,9.94956,10
3416,p1,1300,1.55725e-05,9.95529,10
3417,p1,1154,1.52898e-05,9.95905,10
3418,p1,1369,1.52514e-05,9.95818,10
3419,p1,1317,1.44983e-05,9.94615,10
3420,p1,1291,1.45647e-05,9.96247,10
3421,p1,1345,1.53224e-05,9.91807,10
3422,p1,1338,1.46084e-05,9.94722,10
3423,p1,1428,1.55095e-05,9.94601,10
3424,p1,1354,1.55146e-05,9.95444,10
3425,p1,1229,1.61126e-05,9.95312,10
3426,p1,1296,1.70906e-05,9.95732,10
3427,p1,1401,1.69765e-05,9.96138,10
3428,p1,1289,1.65188e-05,9.96707,10
3429,p1,1253,1.57471e-05,9.97069,10
3430,p1,1331,1.64022e-05,9.97858,10
3431,p1,1271,1.55387e-05,9.96453,10
3432,p1,1287,1.56622e-05,9.96495,10
3433,p1,1232,1.45876e-05,9.96714,10
3434,p1,1373,1.52273e-05,9.98606,10
3435,p1,1336,1.59327e-05,9.9992,10
3436,p1,1485,1.51493e-05,9.978,10
3437,p1,1186,1.59068e-05,9.98179,10
3438,p1,1222,1.54343e-05,9.96625,10
3439,p1,1584,1.59686e-05,9.97307,10
3440,p1,1300,1.55183e-05,9.98428,10
3441,p1,1349,1.50017e-05,9.98605,10
3442,p1,1332,1.61912e-05,9.98615,10
3443,p1,1330,1.65394e-05,9.98634,10
3444,p1,1256,1.62836e-05,9.99072,10
3445,p1,1397,1.68119e-05,9.99536,10
3446,p1,1387,1.65096e-05,9.98073,10
3447,p1,1362,1.69469e-05,9.98626,10
3448,p1,1346,1.75546e-05,9.97287,10
3449,p1,1302,1.75579e-05,9.98526,10
3450,p1,1240,1.65418e-05,9.99906,10
3451,p1,1402,1.66375e-05,10.0111,10
3452,p1,1286,1.68188e-05,9.99046,10
3453,p1,1348,1.71285e-05,9.99551,10
3454,p1,1279,1.71774e-05,10.0095,10
3455,p1,1381,1.70944e-05,10.0179,10
3456,p1,1333,1.59803e-05,10.0238,10
3457,p1,1326,1.65504e-05,10.0116,10
3458,p1,1207,1.68346e-05,10.0026,10
3459,p1,1453,1.64252e-05,10.0225,10
3460,p1,1408,1.76502e-05,10.0095,10
3461,p1,1219,1.68375e-05,10.0428,10
3462,p1,1257,1.63973e-05,10.0341,10
3463,p1,1267,1.68095e-05,10.029,10
3464,p1,1311,1.68645e-05,10.0044,10
3465,p1,1352,1.56686e-05,10.0065,10
3466,p1,1300,1.53741e-05,10.0157,10
3467,p1,1296,1.61313e-05,10.0021,10
3468,p1,1297,1.4849e-05,9.99615,10
3469,p1,1302,1.57172e-05,10.0002,10
3470,p1,1444,1.55469e-05,9.98349,10
3471,p1,1369,1.4581e-05,9.99319,10
3472,p1,1289,1.45349e-05,9.99805,10
3473,p1,1136,1.40854e-05,10.0032,10
3474,p1,1332,1.37465e-05,10.0043,10
3475,p1,1313,1.42286e-05,10.0262,10
3476,p1,1371,1.46856e-05,9.99697,10
3477,p1,1197,1.53848e-05,10.0059,10
3478,p1,1321,1.37285e-05,9.99445,10
3479,p1,1293,1.3817e-05,10.0017,10
3480,p1,1277,1.45425e-05,9.98938,10
3481,p1,1211,1.52991e-05,10.0034,10
3482,p1,1278,1.55041e-05,9.98624,10
3483,p1,1334,1.5146e-05,9.98595,10
3484,p1,1234,1.52184e-05,9.96918,10
3485,p1,1325,1.53245e-05,10.0012,10
3486,p1,1218,1.57818e-05,9.99404,10
3487,p1,1340,1.563e-05,10.0132,10
3488,p1,1330,1.62383e-05,9.98873,10
3489,p1,1275,1.48991e-05,9.97896,10
3490,p1,1289,1.56694e-05,9.97169,10
3491,p1,1495,1.4296e-05,9.96434,10
3492,p1,1376,1.54919e-05,9.98838,10
3493,p1,1332,1.58712e-05,9.98208,10
3494,p1,1420,1.52249e-05,9.99224,10
3495,p1,1142,1.47481e-05,9.97946,10
3496,p1,1330,1.48887e-05,9.97294,10
3497,p1,1256,1.45122e-05,9.98683,10
3498,p1,1424,1.5591e-05,9.98205,10
3499,p1,1309,1.44566e-05,9.95142,10
3500,p1,1442,1.45401e-05,9.95127,10
3501,p1,1311,1.59399e-05,9.94499,10
3502,p1,1276,1.61183e-05,9.96236,10
3503,p1,1468,1.51563e-05,9.98788,10
3504,p1,1323,1.54612e-05,9.98364,10
3505,p1,1269,1.59875e-05,9.99853,10
3506,p1,1461,1.5407e-05,9.97744,10
3507,p1,1432,1.51988e-05,9.96408,10
3508,p1,1285,1.52986e-05,9.95959,10
3509,p1,1203,1.60343e-05,9.96536,10
3510,p1,1308,1.48403e-05,9.97893,10
3511,p1,1405,1.48996e-05,9.96902,10
3512,p1,1316,1.5214e-05,9.95529,10
3513,p1,1372,1.47093e-05,9.95262,10
3514,p1,1289,1.52888e-05,9.95603,10
3515,p1,1477,1.49343e-05,9.96168,10
3516,p1,1400,1.4469e-05,9.96661,10
3517,p1,1186,1.43243e-05,9.97967,10
3518,p1,1238,1.52427e-05,9.98025,10
3519,p1,1259,1.53193e-05,9.98314,10
3520,p1,1432,1.49198e-05,9.96168,10
3521,p1,1354,1.55714e-05,9.95971,10
3522,p1,1401,1.63918e-05,9.95695,10
3523,p1,1335,1.66509e-05,9.95967,10
3524,p1,1392,1.64694e-05,9.97573,10
3525,p1,1383,1.58477e-05,9.98356,10
3526,p1,1287,1.582e-05,10.0048,10
3527,p1,1332,1.64351e-05,9.96307,10
3528,p1,1236,1.55685e-05,9.97833,10
3529,p1,1322,1.59519e-05,9.98022,10
3530,p1,1446,1.60023e-05,9.97409,10
3531,p1,1136,1.54033e-05,9.9969,10
3532,p1,1388,1.67118e-05,9.98421,10
3533,p1,1318,1.65099e-05,9.98722,10
3534,p1,1240,1.69646e-05,9.98155,10
3535,p1,1306,1.75181e-05,9.98668,10
3536,p1,1400,1.60742e-05,9.96868,10
3537,p1,1259,1.47776e-05,9.96367,10
3538,p1,1298,1.6128e-05,9.95159,10
3539,p1,1377,1.63721e-05,9.98273,10
3540,p1,1390,1.74195e-05,9.97067,10
3541,p1,1218,1.67733e-05,9.98537,10
3542,p1,1236,1.70974e-05,10.0067,10
3543,p1,1425,1.74478e-05,9.99582,10
3544,p1,1500,1.62549e-05,9.99617,10
